Meetpunt surrogate key,Meetpunt locatie,Datum,Tijd,Aantal fietsers,Aantal fietsers van,Aantal fietsers naar,Meetpunt code
84,Oudemolsedijk,2018-07-17,11:00:00,28,19,9,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-17,12:00:00,24,13,11,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-17,13:00:00,39,22,17,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-17,14:00:00,81,50,31,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-17,15:00:00,65,35,30,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-17,16:00:00,73,33,40,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-17,17:00:00,29,17,12,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-17,18:00:00,44,17,27,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-17,19:00:00,50,13,37,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-17,20:00:00,23,11,12,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-17,21:00:00,16,13,3,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-17,22:00:00,4,2,2,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-17,23:00:00,1,0,1,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,00:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,01:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,02:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,03:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,04:00:00,1,0,1,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,05:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,06:00:00,9,3,6,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,07:00:00,62,52,10,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,08:00:00,22,19,3,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,09:00:00,26,11,15,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,10:00:00,35,18,17,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,11:00:00,37,17,20,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,12:00:00,39,24,15,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,13:00:00,118,44,74,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,14:00:00,107,61,46,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,15:00:00,97,61,36,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,16:00:00,75,34,41,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,17:00:00,44,23,21,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,18:00:00,50,31,19,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,19:00:00,39,18,21,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,20:00:00,78,39,39,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,21:00:00,29,20,9,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,22:00:00,3,1,2,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-18,23:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,00:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,01:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,02:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,03:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,04:00:00,1,0,1,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,05:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,06:00:00,9,3,6,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,07:00:00,12,8,4,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,08:00:00,18,9,9,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,09:00:00,16,11,5,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,10:00:00,58,34,24,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,11:00:00,43,24,19,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,12:00:00,35,23,12,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,13:00:00,64,31,33,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,14:00:00,64,34,30,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,15:00:00,80,48,32,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,16:00:00,82,26,56,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,17:00:00,35,19,16,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,18:00:00,56,21,35,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,19:00:00,36,18,18,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,20:00:00,70,42,28,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,21:00:00,16,13,3,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,22:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-19,23:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,00:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,01:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,02:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-20,03:00:00,0,0,0,FMN GV 18 Kasterlee
